"","diff","lwr","upr","p adj"
"DT:2:10-8K:2:10",-5.66666666666666,-15.4025848116808,4.06925147834745,0.87907885783702
"MM:2:10-8K:2:10",1,-8.73591814501411,10.7359181450141,1
"8K:3:10-8K:2:10",-0.999999999999996,-10.7359181450141,8.73591814501411,1
"DT:3:10-8K:2:10",-7,-16.7359181450141,2.73591814501411,0.533052957130189
"MM:3:10-8K:2:10",1.66666666666666,-8.06925147834745,11.4025848116808,0.999999999988407
"8K:2:30-8K:2:10",1.66666666666667,-8.06925147834744,11.4025848116808,0.999999999988407
"DT:2:30-8K:2:10",-3.33333333333334,-13.0692514783474,6.40258481168078,0.99991725049877
"MM:2:30-8K:2:10",-1.66666666666666,-11.4025848116808,8.06925147834745,0.999999999988407
"8K:3:30-8K:2:10",-7.105427357601e-15,-9.73591814501412,9.7359181450141,1
"DT:3:30-8K:2:10",-14,-23.7359181450141,-4.26408185498589,0.000166045893917666
"MM:3:30-8K:2:10",-6.66666666666666,-16.4025848116808,3.06925147834745,0.63143519402112
"8K:2:60-8K:2:10",-2,-11.7359181450141,7.73591814501411,0.99999999883946
"DT:2:60-8K:2:10",-12,-21.7359181450141,-2.26408185498589,0.0029115725675315
"MM:2:60-8K:2:10",-4,-13.7359181450141,5.73591814501411,0.998155217962628
"8K:3:60-8K:2:10",-2.66666666666666,-12.4025848116808,7.06925147834745,0.999999082024721
"DT:3:60-8K:2:10",-17.6666666666667,-27.4025848116808,-7.93074852165255,5.84650213575344e-07
"MM:3:60-8K:2:10",-6.66666666666666,-16.4025848116808,3.06925147834745,0.63143519402112
"8K:2:120-8K:2:10",1.33333333333334,-8.40258481168078,11.0692514783474,1
"DT:2:120-8K:2:10",-6.66666666666667,-16.4025848116808,3.06925147834744,0.631435194021117
"MM:2:120-8K:2:10",7.33333333333334,-2.40258481168078,17.0692514783474,0.43693170651344
"8K:3:120-8K:2:10",-2.33333333333333,-12.0692514783474,7.40258481168078,0.999999954041355
