A.2.R.120-8K-bin.20 A.2.R.120 9
A.2.R.120-8K-bin.21 A.2.R.120 681
A.2.R.120-8K-bin.22 A.2.R.120 28
A.2.R.120-8K-bin.23 A.2.R.120 163
A.2.R.120-8K-bin.24 A.2.R.120 66
A.2.R.120-8K-bin.25 A.2.R.120 681
A.2.R.120-8K-bin.26 A.2.R.120 79
A.2.R.120-8K-bin.27 A.2.R.120 163
A.2.R.120-8K-bin.28 A.2.R.120 55
A.2.R.120-8K-bin.29 A.2.R.120 575
A.2.R.120-8K-bin.2 A.2.R.120 55
A.2.R.120-8K-bin.30 A.2.R.120 681
A.2.R.120-8K-bin.31 A.2.R.120 575
A.2.R.120-8K-bin.32 A.2.R.120 575
A.2.R.120-8K-bin.33 A.2.R.120 66
A.2.R.120-8K-bin.3 A.2.R.120 28
A.2.R.120-8K-bin.4 A.2.R.120 9
A.2.R.120-8K-bin.5 A.2.R.120 66
A.2.R.120-8K-bin.6 A.2.R.120 9
A.2.R.120-8K-bin.7 A.2.R.120 28
A.2.R.120-8K-bin.8 A.2.R.120 28
A.2.R.120-8K-bin.9 A.2.R.120 681
A.2.R.120-DT-bin.10 A.2.R.120 398
A.2.R.120-DT-bin.11 A.2.R.120 42
A.2.R.120-DT-bin.12 A.2.R.120 31
A.2.R.120-DT-bin.13 A.2.R.120 477
A.2.R.120-DT-bin.15 A.2.R.120 332
A.2.R.120-DT-bin.16 A.2.R.120 81
A.2.R.120-DT-bin.17 A.2.R.120 55
A.2.R.120-DT-bin.18 A.2.R.120 46
A.2.R.120-DT-bin.19 A.2.R.120 65
A.2.R.120-DT-bin.20 A.2.R.120 185
A.2.R.120-DT-bin.21 A.2.R.120 9
A.2.R.120-DT-bin.22 A.2.R.120 94
A.2.R.120-DT-bin.23 A.2.R.120 7
A.2.R.120-DT-bin.24 A.2.R.120 134
A.2.R.120-DT-bin.25 A.2.R.120 113
A.2.R.120-DT-bin.2 A.2.R.120 31
A.2.R.120-DT-bin.3 A.2.R.120 15
A.2.R.120-DT-bin.4 A.2.R.120 677
A.2.R.120-DT-bin.5 A.2.R.120 192
A.2.R.120-DT-bin.6 A.2.R.120 18
A.2.R.120-DT-bin.7 A.2.R.120 566
A.2.R.120-DT-bin.8 A.2.R.120 3
A.2.R.120-DT-bin.9 A.2.R.120 5
A.2.R.120-MM-bin.1 A.2.R.120 403
A.2.R.120-MM-bin.2 A.2.R.120 574
A.2.R.180-8K-bin.10 A.2.R.180 439
A.2.R.180-8K-bin.11 A.2.R.180 439
A.2.R.180-8K-bin.12 A.2.R.180 29
A.2.R.180-8K-bin.13 A.2.R.180 306
A.2.R.180-8K-bin.14 A.2.R.180 306
A.2.R.180-8K-bin.15 A.2.R.180 29
A.2.R.180-8K-bin.16 A.2.R.180 903
A.2.R.180-8K-bin.17 A.2.R.180 87
A.2.R.180-8K-bin.18 A.2.R.180 5
A.2.R.180-8K-bin.19 A.2.R.180 306
A.2.R.180-8K-bin.1 A.2.R.180 255
A.2.R.180-8K-bin.20 A.2.R.180 306
A.2.R.180-8K-bin.21 A.2.R.180 87
A.2.R.180-8K-bin.22 A.2.R.180 5
A.2.R.180-8K-bin.23 A.2.R.180 754
A.2.R.180-8K-bin.24 A.2.R.180 29
A.2.R.180-8K-bin.25 A.2.R.180 12
A.2.R.180-8K-bin.26 A.2.R.180 12
A.2.R.180-8K-bin.27 A.2.R.180 5
A.2.R.180-8K-bin.28 A.2.R.180 903
A.2.R.180-8K-bin.29 A.2.R.180 1085
A.2.R.180-8K-bin.2 A.2.R.180 26
A.2.R.180-8K-bin.30 A.2.R.180 367
A.2.R.180-8K-bin.31 A.2.R.180 26
A.2.R.180-8K-bin.32 A.2.R.180 38
A.2.R.180-8K-bin.33 A.2.R.180 14
A.2.R.180-8K-bin.34 A.2.R.180 38
A.2.R.180-8K-bin.35 A.2.R.180 14
A.2.R.180-8K-bin.36 A.2.R.180 12
A.2.R.180-8K-bin.37 A.2.R.180 124
A.2.R.180-8K-bin.38 A.2.R.180 903
A.2.R.180-8K-bin.39 A.2.R.180 14
A.2.R.180-8K-bin.3 A.2.R.180 87
A.2.R.180-8K-bin.40 A.2.R.180 1085
A.2.R.180-8K-bin.41 A.2.R.180 29
A.2.R.180-8K-bin.42 A.2.R.180 754
A.2.R.180-8K-bin.43 A.2.R.180 124
A.2.R.180-8K-bin.44 A.2.R.180 14
A.2.R.180-8K-bin.45 A.2.R.180 124
A.2.R.180-8K-bin.46 A.2.R.180 367
A.2.R.180-8K-bin.47 A.2.R.180 367
A.2.R.180-8K-bin.48 A.2.R.180 1514
A.2.R.180-8K-bin.49 A.2.R.180 1085
A.2.R.180-8K-bin.4 A.2.R.180 439
A.2.R.180-8K-bin.50 A.2.R.180 5
A.2.R.180-8K-bin.51 A.2.R.180 87
A.2.R.180-8K-bin.52 A.2.R.180 26
A.2.R.180-8K-bin.53 A.2.R.180 12
A.2.R.180-8K-bin.54 A.2.R.180 214
A.2.R.180-8K-bin.55 A.2.R.180 903
A.2.R.180-8K-bin.56 A.2.R.180 754
A.2.R.180-8K-bin.57 A.2.R.180 1085
A.2.R.180-8K-bin.58 A.2.R.180 124
A.2.R.180-8K-bin.59 A.2.R.180 38
A.2.R.180-8K-bin.5 A.2.R.180 26
A.2.R.180-8K-bin.6 A.2.R.180 38
A.2.R.180-8K-bin.7 A.2.R.180 439
A.2.R.180-8K-bin.8 A.2.R.180 754
A.2.R.180-8K-bin.9 A.2.R.180 367
A.2.R.180-DT-bin.10 A.2.R.180 404
A.2.R.180-DT-bin.11 A.2.R.180 175
A.2.R.180-DT-bin.12 A.2.R.180 1287
A.2.R.180-DT-bin.13 A.2.R.180 338
A.2.R.180-DT-bin.14 A.2.R.180 40
A.2.R.180-DT-bin.15 A.2.R.180 5
A.2.R.180-DT-bin.16 A.2.R.180 251
A.2.R.180-DT-bin.17 A.2.R.180 860
A.2.R.180-DT-bin.18 A.2.R.180 1068
A.2.R.180-DT-bin.19 A.2.R.180 618
A.2.R.180-DT-bin.1 A.2.R.180 12
A.2.R.180-DT-bin.20 A.2.R.180 726
A.2.R.180-DT-bin.22 A.2.R.180 36
A.2.R.180-DT-bin.23 A.2.R.180 59
A.2.R.180-DT-bin.24 A.2.R.180 1489
A.2.R.180-DT-bin.26 A.2.R.180 9
A.2.R.180-DT-bin.27 A.2.R.180 61
A.2.R.180-DT-bin.28 A.2.R.180 43
A.2.R.180-DT-bin.29 A.2.R.180 130
A.2.R.180-DT-bin.2 A.2.R.180 214
A.2.R.180-DT-bin.30 A.2.R.180 9
A.2.R.180-DT-bin.3 A.2.R.180 96
A.2.R.180-DT-bin.4 A.2.R.180 20
A.2.R.180-DT-bin.5 A.2.R.180 15
A.2.R.180-DT-bin.6 A.2.R.180 300
A.2.R.180-DT-bin.7 A.2.R.180 76
A.2.R.180-DT-bin.8 A.2.R.180 27
A.2.R.180-DT-bin.9 A.2.R.180 504
A.2.R.180-MM-bin.1 A.2.R.180 437
A.2.R.30-8K-bin.10 A.2.R.30 14
A.2.R.30-8K-bin.11 A.2.R.30 14
A.2.R.30-8K-bin.12 A.2.R.30 50
A.2.R.30-8K-bin.13 A.2.R.30 29
A.2.R.30-8K-bin.14 A.2.R.30 103
A.2.R.30-8K-bin.15 A.2.R.30 103
A.2.R.30-8K-bin.16 A.2.R.30 17
A.2.R.30-8K-bin.17 A.2.R.30 24
A.2.R.30-8K-bin.18 A.2.R.30 24
A.2.R.30-8K-bin.19 A.2.R.30 17
A.2.R.30-8K-bin.1 A.2.R.30 14
A.2.R.30-8K-bin.20 A.2.R.30 29
A.2.R.30-8K-bin.21 A.2.R.30 103
A.2.R.30-8K-bin.22 A.2.R.30 86
A.2.R.30-8K-bin.23 A.2.R.30 50
A.2.R.30-8K-bin.24 A.2.R.30 24
A.2.R.30-8K-bin.25 A.2.R.30 86
A.2.R.30-8K-bin.26 A.2.R.30 50
A.2.R.30-8K-bin.27 A.2.R.30 103
A.2.R.30-8K-bin.28 A.2.R.30 29
A.2.R.30-8K-bin.2 A.2.R.30 86
A.2.R.30-8K-bin.3 A.2.R.30 17
A.2.R.30-8K-bin.4 A.2.R.30 50
A.2.R.30-8K-bin.5 A.2.R.30 24
A.2.R.30-8K-bin.6 A.2.R.30 14
A.2.R.30-8K-bin.7 A.2.R.30 17
A.2.R.30-8K-bin.8 A.2.R.30 86
A.2.R.30-8K-bin.9 A.2.R.30 29
A.2.R.30-DT-bin.10 A.2.R.30 16
A.2.R.30-DT-bin.11 A.2.R.30 46
A.2.R.30-DT-bin.12 A.2.R.30 50
A.2.R.30-DT-bin.13 A.2.R.30 71
A.2.R.30-DT-bin.15 A.2.R.30 23
A.2.R.30-DT-bin.1 A.2.R.30 11
A.2.R.30-DT-bin.2 A.2.R.30 14
A.2.R.30-DT-bin.3 A.2.R.30 34
A.2.R.30-DT-bin.4 A.2.R.30 6
A.2.R.30-DT-bin.5 A.2.R.30 83
A.2.R.30-DT-bin.6 A.2.R.30 10
A.2.R.30-DT-bin.7 A.2.R.30 99
A.2.R.30-DT-bin.8 A.2.R.30 30
A.2.R.30-DT-bin.9 A.2.R.30 182
A.2.R.30-MM-bin.10 A.2.R.30 29
A.2.R.30-MM-bin.11 A.2.R.30 35
A.2.R.30-MM-bin.12 A.2.R.30 11
A.2.R.30-MM-bin.2 A.2.R.30 102
A.2.R.30-MM-bin.4 A.2.R.30 14
A.2.R.30-MM-bin.5 A.2.R.30 85
A.2.R.30-MM-bin.6 A.2.R.30 50
A.2.R.30-MM-bin.7 A.2.R.30 24
A.2.R.30-MM-bin.8 A.2.R.30 16
A.2.R.30-MM-bin.9 A.2.R.30 41
A.2.R.60-8K-bin.10 A.2.R.60 54
A.2.R.60-8K-bin.11 A.2.R.60 10
A.2.R.60-8K-bin.12 A.2.R.60 93
A.2.R.60-8K-bin.13 A.2.R.60 10
A.2.R.60-8K-bin.14 A.2.R.60 54
A.2.R.60-8K-bin.15 A.2.R.60 93
A.2.R.60-8K-bin.16 A.2.R.60 9
A.2.R.60-8K-bin.17 A.2.R.60 9
A.2.R.60-8K-bin.18 A.2.R.60 13
A.2.R.60-8K-bin.19 A.2.R.60 78
A.2.R.60-8K-bin.1 A.2.R.60 192
A.2.R.60-8K-bin.20 A.2.R.60 45
A.2.R.60-8K-bin.21 A.2.R.60 134
A.2.R.60-8K-bin.22 A.2.R.60 45
A.2.R.60-8K-bin.23 A.2.R.60 93
A.2.R.60-8K-bin.24 A.2.R.60 13
A.2.R.60-8K-bin.25 A.2.R.60 45
A.2.R.60-8K-bin.26 A.2.R.60 45
A.2.R.60-8K-bin.27 A.2.R.60 66
A.2.R.60-8K-bin.28 A.2.R.60 134
A.2.R.60-8K-bin.29 A.2.R.60 32
A.2.R.60-8K-bin.2 A.2.R.60 10
A.2.R.60-8K-bin.30 A.2.R.60 192
A.2.R.60-8K-bin.31 A.2.R.60 192
A.2.R.60-8K-bin.32 A.2.R.60 7
A.2.R.60-8K-bin.33 A.2.R.60 78
A.2.R.60-8K-bin.34 A.2.R.60 93
A.2.R.60-8K-bin.35 A.2.R.60 192
A.2.R.60-8K-bin.36 A.2.R.60 112
A.2.R.60-8K-bin.37 A.2.R.60 9
A.2.R.60-8K-bin.38 A.2.R.60 54
A.2.R.60-8K-bin.39 A.2.R.60 78
A.2.R.60-8K-bin.3 A.2.R.60 32
A.2.R.60-8K-bin.40 A.2.R.60 78
A.2.R.60-8K-bin.41 A.2.R.60 32
A.2.R.60-8K-bin.42 A.2.R.60 54
A.2.R.60-8K-bin.43 A.2.R.60 9
A.2.R.60-8K-bin.44 A.2.R.60 134
A.2.R.60-8K-bin.45 A.2.R.60 13
A.2.R.60-8K-bin.4 A.2.R.60 13
A.2.R.60-8K-bin.5 A.2.R.60 66
A.2.R.60-8K-bin.6 A.2.R.60 10
A.2.R.60-8K-bin.7 A.2.R.60 66
A.2.R.60-8K-bin.8 A.2.R.60 134
A.2.R.60-8K-bin.9 A.2.R.60 32
A.2.R.60-DT-bin.11 A.2.R.60 53
A.2.R.60-DT-bin.12 A.2.R.60 270
A.2.R.60-DT-bin.13 A.2.R.60 188
A.2.R.60-DT-bin.14 A.2.R.60 11
A.2.R.60-DT-bin.15 A.2.R.60 21
A.2.R.60-DT-bin.16 A.2.R.60 15
A.2.R.60-DT-bin.17 A.2.R.60 454
A.2.R.60-DT-bin.18 A.2.R.60 9
A.2.R.60-DT-bin.19 A.2.R.60 8
A.2.R.60-DT-bin.20 A.2.R.60 19
A.2.R.60-DT-bin.21 A.2.R.60 38
A.2.R.60-DT-bin.22 A.2.R.60 311
A.2.R.60-DT-bin.24 A.2.R.60 24
