A.1.O.60-8K-bin.10 A.1.O.60 .01015968543817198696
A.1.O.60-8K-bin.11 A.1.O.60 .01015968543817198696
A.1.O.60-8K-bin.12 A.1.O.60 .02204807158311941035
A.1.O.60-8K-bin.13 A.1.O.60 .01325233318594851878
A.1.O.60-8K-bin.14 A.1.O.60 .01015968543817198696
A.1.O.60-8K-bin.15 A.1.O.60 .01795138041137313429
A.1.O.60-8K-bin.16 A.1.O.60 .01322458290705821593
A.1.O.60-8K-bin.17 A.1.O.60 .01657083320354036224
A.1.O.60-8K-bin.18 A.1.O.60 .00842916804647220037
A.1.O.60-8K-bin.19 A.1.O.60 .01159431652288105495
A.1.O.60-8K-bin.1 A.1.O.60 .01657083320354036224
A.1.O.60-8K-bin.20 A.1.O.60 .00867818721578151860
A.1.O.60-8K-bin.21 A.1.O.60 .00949494542420151322
A.1.O.60-8K-bin.22 A.1.O.60 .01325233318594851878
A.1.O.60-8K-bin.23 A.1.O.60 .01746799221998847755
A.1.O.60-8K-bin.24 A.1.O.60 .01790524661439514133
A.1.O.60-8K-bin.25 A.1.O.60 .01885843952731724953
A.1.O.60-8K-bin.26 A.1.O.60 .02722560695068318769
A.1.O.60-8K-bin.27 A.1.O.60 .01801721440633811703
A.1.O.60-8K-bin.28 A.1.O.60 .00867818721578151860
A.1.O.60-8K-bin.29 A.1.O.60 .00842916804647220037
A.1.O.60-8K-bin.2 A.1.O.60 .00918090893480146142
A.1.O.60-8K-bin.30 A.1.O.60 .02134798121387786613
A.1.O.60-8K-bin.31 A.1.O.60 .01746799221998847755
A.1.O.60-8K-bin.32 A.1.O.60 .02606112858100890580
A.1.O.60-8K-bin.33 A.1.O.60 .00867818721578151860
A.1.O.60-8K-bin.34 A.1.O.60 .01782814583953235396
A.1.O.60-8K-bin.35 A.1.O.60 .01779647885461248885
A.1.O.60-8K-bin.36 A.1.O.60 .02204807158311941035
A.1.O.60-8K-bin.37 A.1.O.60 .01835951784648769053
A.1.O.60-8K-bin.38 A.1.O.60 .00881442191827361198
A.1.O.60-8K-bin.39 A.1.O.60 .02204807158311941035
A.1.O.60-8K-bin.3 A.1.O.60 .01795138041137313429
A.1.O.60-8K-bin.40 A.1.O.60 .01657083320354036224
A.1.O.60-8K-bin.41 A.1.O.60 .00949494542420151322
A.1.O.60-8K-bin.42 A.1.O.60 .01159431652288105495
A.1.O.60-8K-bin.43 A.1.O.60 .01015968543817198696
