"","diff","lwr","upr","p adj"
"3-2",2,-1.6781450492594,5.6781450492594,0.453054267238241
"4-2",-0.555555555555555,-4.23370060481496,3.12258949370385,0.975087295665638
"5-2",2.77777777777778,-0.900367271481624,6.45592282703718,0.187134289241738
"4-3",-2.55555555555555,-6.23370060481496,1.12258949370385,0.24782720721374
"5-3",0.77777777777778,-2.90036727148162,4.45592282703718,0.936135827980477
"5-4",3.33333333333333,-0.344811715926069,7.01147838259274,0.0854282701733454
