"","diff","lwr","upr","p adj"
"N-C",0.5,-0.382924328466254,1.38292432846625,0.349665747162114
"V-C",-0.0833333333333333,-0.966257661799587,0.799590995132921,0.969876547088299
"V-N",-0.583333333333333,-1.46625766179959,0.299590995132921,0.244874669838191
