"","diff","lwr","upr","p adj"
"N-C",-0.666666666666668,-3.87718910608214,2.54385577274881,0.863070040444975
"V-C",-0.583333333333336,-3.79385577274881,2.62718910608214,0.893219384862173
"V-N",0.0833333333333321,-3.12718910608214,3.29385577274881,0.997686418338183
