"","diff","lwr","upr","p adj"
"N-C",1.33333333333334,-1.20409645014955,3.87076311681622,0.402303458420679
"V-C",0.750000000000004,-1.78742978348288,3.28742978348289,0.743537771283902
"V-N",-0.583333333333332,-3.12076311681621,1.95409645014955,0.835085254360939
