"","diff","lwr","upr","p adj"
"N:2-C:2",-1.66666666666667,-9.02662655414365,5.69329322081032,0.999358440743558
"V:2-C:2",-2,-9.35995988747699,5.35995988747699,0.996795689473542
"C:3-C:2",4.66666666666666,-2.69329322081032,12.0266265541437,0.510655566542953
"N:3-C:2",0.333333333333332,-7.02662655414366,7.69329322081032,0.999999999966495
"V:3-C:2",2.66666666666667,-4.69329322081032,10.0266265541437,0.970160312126848
"C:4-C:2",-4.33333333333333,-11.6932932208103,3.02662655414366,0.613035538675316
"N:4-C:2",1.66666666666667,-5.69329322081032,9.02662655414366,0.999358440743558
"V:4-C:2",-2.66666666666666,-10.0266265541437,4.69329322081032,0.970160312126849
"C:5-C:2",3.33333333333334,-4.02662655414365,10.6932932208103,0.880059550036056
"N:5-C:2",3.5527136788005e-15,-7.35995988747698,7.35995988747699,1
"V:5-C:2",1.33333333333334,-6.02662655414365,8.69329322081032,0.999922602789616
"V:2-N:2",-0.333333333333332,-7.69329322081032,7.02662655414366,0.999999999966495
"C:3-N:2",6.33333333333333,-1.02662655414366,13.6932932208103,0.139423710234059
"N:3-N:2",2,-5.35995988747699,9.35995988747699,0.996795689473542
"V:3-N:2",4.33333333333334,-3.02662655414365,11.6932932208103,0.613035538675314
"C:4-N:2",-2.66666666666667,-10.0266265541437,4.69329322081032,0.970160312126849
"N:4-N:2",3.33333333333334,-4.02662655414365,10.6932932208103,0.880059550036056
"V:4-N:2",-0.999999999999998,-8.35995988747699,6.35995988747699,0.999995700503098
"C:5-N:2",5,-2.35995988747699,12.359959887477,0.4132415148233
"N:5-N:2",1.66666666666667,-5.69329322081032,9.02662655414366,0.999358440743558
"V:5-N:2",3,-4.35995988747699,10.359959887477,0.935146228845627
"C:3-V:2",6.66666666666666,-0.693293220810325,14.0266265541437,0.101354817505802
"N:3-V:2",2.33333333333333,-5.02662655414366,9.69329322081032,0.988822780177157
"V:3-V:2",4.66666666666667,-2.69329322081032,12.0266265541437,0.510655566542951
"C:4-V:2",-2.33333333333333,-9.69329322081032,5.02662655414365,0.988822780177157
"N:4-V:2",3.66666666666667,-3.69329322081032,11.0266265541437,0.804900887275423
"V:4-V:2",-0.666666666666666,-8.02662655414365,6.69329322081032,0.999999939202285
"C:5-V:2",5.33333333333333,-2.02662655414365,12.6932932208103,0.325639331531033
"N:5-V:2",2,-5.35995988747699,9.35995988747699,0.996795689473542
"V:5-V:2",3.33333333333333,-4.02662655414365,10.6932932208103,0.880059550036056
"N:3-C:3",-4.33333333333333,-11.6932932208103,3.02662655414366,0.613035538675316
"V:3-C:3",-1.99999999999999,-9.35995988747698,5.359959887477,0.996795689473542
"C:4-C:3",-9,-16.359959887477,-1.64004011252301,0.00805727883927831
"N:4-C:3",-2.99999999999999,-10.359959887477,4.359959887477,0.935146228845628
"V:4-C:3",-7.33333333333333,-14.6932932208103,0.0266265541436592,0.051423034105543
"C:5-C:3",-1.33333333333333,-8.69329322081032,6.02662655414366,0.999922602789616
"N:5-C:3",-4.66666666666666,-12.0266265541436,2.69329322081033,0.510655566542954
"V:5-C:3",-3.33333333333333,-10.6932932208103,4.02662655414366,0.880059550036057
"V:3-N:3",2.33333333333334,-5.02662655414365,9.69329322081033,0.988822780177156
"C:4-N:3",-4.66666666666666,-12.0266265541437,2.69329322081032,0.510655566542953
"N:4-N:3",1.33333333333334,-6.02662655414365,8.69329322081033,0.999922602789616
"V:4-N:3",-3,-10.359959887477,4.35995988747699,0.935146228845627
"C:5-N:3",3,-4.35995988747698,10.359959887477,0.935146228845626
"N:5-N:3",-0.333333333333329,-7.69329322081032,7.02662655414366,0.999999999966495
"V:5-N:3",1,-6.35995988747698,8.35995988747699,0.999995700503098
"C:4-V:3",-7,-14.359959887477,0.359959887476984,0.0726375884848892
"N:4-V:3",-1,-8.35995988747699,6.35995988747699,0.999995700503098
"V:4-V:3",-5.33333333333334,-12.6932932208103,2.02662655414365,0.325639331531033
"C:5-V:3",0.666666666666664,-6.69329322081032,8.02662655414365,0.999999939202285
"N:5-V:3",-2.66666666666667,-10.0266265541437,4.69329322081032,0.970160312126849
"V:5-V:3",-1.33333333333334,-8.69329322081032,6.02662655414365,0.999922602789616
"N:4-C:4",6,-1.35995988747698,13.359959887477,0.188661629940288
"V:4-C:4",1.66666666666667,-5.69329322081032,9.02662655414366,0.999358440743558
"C:5-C:4",7.66666666666667,0.30670677918968,15.0266265541437,0.0360262994777373
"N:5-C:4",4.33333333333334,-3.02662655414365,11.6932932208103,0.613035538675315
"V:5-C:4",5.66666666666667,-1.69329322081032,13.0266265541437,0.250524738553386
"V:4-N:4",-4.33333333333334,-11.6932932208103,3.02662655414365,0.613035538675315
"C:5-N:4",1.66666666666666,-5.69329322081032,9.02662655414365,0.999358440743558
"N:5-N:4",-1.66666666666667,-9.02662655414366,5.69329322081032,0.999358440743558
"V:5-N:4",-0.333333333333336,-7.69329322081032,7.02662655414365,0.999999999966495
"C:5-V:4",6,-1.35995988747699,13.359959887477,0.188661629940288
"N:5-V:4",2.66666666666667,-4.69329322081032,10.0266265541437,0.970160312126849
"V:5-V:4",4,-3.35995988747699,11.359959887477,0.713647823985789
"N:5-C:5",-3.33333333333333,-10.6932932208103,4.02662655414366,0.880059550036057
"V:5-C:5",-2,-9.35995988747699,5.35995988747699,0.996795689473542
"V:5-N:5",1.33333333333333,-6.02662655414366,8.69329322081032,0.999922602789616
