"","diff","lwr","upr","p adj"
"N:2-C:2",1.66666666666666,-7.6041564797335,10.9374898130668,0.999928196996247
"V:2-C:2",-1.00000000000001,-10.2708231464002,8.27082314640014,0.999999612092615
"C:3-C:2",5.99999999999999,-3.27082314640016,15.2708231464001,0.481647261380454
"N:3-C:2",2.99999999999999,-6.27082314640016,12.2708231464001,0.986920018830985
"V:3-C:2",7.99999999999999,-1.27082314640017,17.2708231464001,0.137131501428267
"C:4-C:2",-1.06581410364015e-14,-9.27082314640016,9.27082314640014,1
"N:4-C:2",2.66666666666666,-6.6041564797335,11.9374898130668,0.994852647302608
"V:4-C:2",-1.33333333333334,-10.6041564797335,7.93748981306681,0.999992301906392
"C:5-C:2",5.99999999999999,-3.27082314640016,15.2708231464001,0.481647261380454
"N:5-C:2",1.99999999999999,-7.27082314640016,11.2708231464001,0.999589924424912
"V:5-C:2",3.99999999999999,-5.27082314640016,13.2708231464001,0.908737339899288
"V:2-N:2",-2.66666666666667,-11.9374898130668,6.60415647973349,0.994852647302608
"C:3-N:2",4.33333333333334,-4.93748981306682,13.6041564797335,0.85804020508951
"N:3-N:2",1.33333333333334,-7.93748981306682,10.6041564797335,0.999992301906392
"V:3-N:2",6.33333333333333,-2.93748981306682,15.6041564797335,0.405472456037614
"C:4-N:2",-1.66666666666667,-10.9374898130668,7.60415647973349,0.999928196996247
"N:4-N:2",1,-8.27082314640015,10.2708231464002,0.999999612092615
"V:4-N:2",-3,-12.2708231464002,6.27082314640016,0.986920018830985
"C:5-N:2",4.33333333333334,-4.93748981306682,13.6041564797335,0.85804020508951
"N:5-N:2",0.333333333333337,-8.93748981306682,9.60415647973349,0.999999999997446
"V:5-N:2",2.33333333333334,-6.93748981306682,11.6041564797335,0.99834533032384
"C:3-V:2",7,-2.27082314640015,16.2708231464002,0.273736823209352
"N:3-V:2",4,-5.27082314640015,13.2708231464002,0.908737339899286
"V:3-V:2",9,-0.270823146400154,18.2708231464002,0.0625942655988181
"C:4-V:2",1,-8.27082314640015,10.2708231464002,0.999999612092615
"N:4-V:2",3.66666666666667,-5.60415647973349,12.9374898130668,0.946373105668736
"V:4-V:2",-0.33333333333333,-9.60415647973348,8.93748981306682,0.999999999997446
"C:5-V:2",7,-2.27082314640015,16.2708231464002,0.273736823209352
"N:5-V:2",3.00000000000001,-6.27082314640015,12.2708231464002,0.986920018830985
"V:5-V:2",5,-4.27082314640015,14.2708231464002,0.722523301867364
"N:3-C:3",-3,-12.2708231464002,6.27082314640015,0.986920018830985
"V:3-C:3",2,-7.27082314640016,11.2708231464002,0.999589924424912
"C:4-C:3",-6,-15.2708231464002,3.27082314640015,0.481647261380452
"N:4-C:3",-3.33333333333334,-12.6041564797335,5.93748981306682,0.971718367004052
"V:4-C:3",-7.33333333333333,-16.6041564797335,1.93748981306682,0.220094215950994
"C:5-C:3",0,-9.27082314640015,9.27082314640015,1
"N:5-C:3",-4,-13.2708231464002,5.27082314640016,0.908737339899287
"V:5-C:3",-2,-11.2708231464002,7.27082314640015,0.999589924424912
"V:3-N:3",5,-4.27082314640016,14.2708231464002,0.722523301867366
"C:4-N:3",-3,-12.2708231464002,6.27082314640015,0.986920018830985
"N:4-N:3",-0.333333333333336,-9.60415647973349,8.93748981306682,0.999999999997446
"V:4-N:3",-4.33333333333333,-13.6041564797335,4.93748981306682,0.858040205089511
"C:5-N:3",3,-6.27082314640015,12.2708231464002,0.986920018830985
"N:5-N:3",-0.999999999999998,-10.2708231464002,8.27082314640016,0.999999612092615
"V:5-N:3",1,-8.27082314640015,10.2708231464002,0.999999612092615
"C:4-V:3",-8,-17.2708231464002,1.27082314640016,0.137131501428267
"N:4-V:3",-5.33333333333333,-14.6041564797335,3.93748981306682,0.643527922089888
"V:4-V:3",-9.33333333333333,-18.6041564797335,-0.0625101869331761,0.047443772993594
"C:5-V:3",-2,-11.2708231464002,7.27082314640016,0.999589924424912
"N:5-V:3",-6,-15.2708231464001,3.27082314640016,0.481647261380453
"V:5-V:3",-4,-13.2708231464002,5.27082314640016,0.908737339899287
"N:4-C:4",2.66666666666667,-6.60415647973349,11.9374898130668,0.994852647302608
"V:4-C:4",-1.33333333333333,-10.6041564797335,7.93748981306682,0.999992301906392
"C:5-C:4",6,-3.27082314640015,15.2708231464002,0.481647261380452
"N:5-C:4",2,-7.27082314640015,11.2708231464002,0.999589924424912
"V:5-C:4",4,-5.27082314640015,13.2708231464002,0.908737339899286
"V:4-N:4",-4,-13.2708231464002,5.27082314640016,0.908737339899287
"C:5-N:4",3.33333333333334,-5.93748981306682,12.6041564797335,0.971718367004052
"N:5-N:4",-0.666666666666663,-9.93748981306682,8.60415647973349,0.999999994900833
"V:5-N:4",1.33333333333334,-7.93748981306682,10.6041564797335,0.999992301906392
"C:5-V:4",7.33333333333333,-1.93748981306682,16.6041564797335,0.220094215950994
"N:5-V:4",3.33333333333334,-5.93748981306682,12.6041564797335,0.971718367004052
"V:5-V:4",5.33333333333333,-3.93748981306682,14.6041564797335,0.643527922089887
"N:5-C:5",-4,-13.2708231464002,5.27082314640016,0.908737339899287
"V:5-C:5",-2,-11.2708231464002,7.27082314640015,0.999589924424912
"V:5-N:5",2,-7.27082314640016,11.2708231464002,0.999589924424912
