"","diff","lwr","upr","p adj"
"N-C",4.74999999999999,-6.03282151314093,15.5328215131409,0.52324752524522
"V-C",-4.83333333333334,-15.6161548464743,5.94948817980759,0.511738040804157
"V-N",-9.58333333333333,-20.3661548464743,1.1994881798076,0.0881189516679415
