"Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"Sequencing.Depth                      ",4,41.8666666666666,10.4666666666667,1.42727272727272,0.261442612001815
"Evenness.distribution                 ",1,26.1333333333332,26.1333333333332,3.56363636363634,0.0736549350803316
"Sequencing.Depth:Evenness.distribution",4,8.53333333333339,2.13333333333335,0.290909090909093,0.880401150341783
"Residuals                             ",20,146.666666666667,7.33333333333334,NA,NA
