"Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"Sequencing.Depth                      ",4,23.6666666666667,5.91666666666668,0.488980716253444,0.743768744450089
"Evenness.distribution                 ",1,22.5333333333333,22.5333333333333,1.86225895316804,0.187522483584012
"Sequencing.Depth:Evenness.distribution",4,16.4666666666667,4.11666666666667,0.340220385674931,0.847580463132641
"Residuals                             ",20,242,12.1,NA,NA
