"Df","Sum Sq","Mean Sq","F value","Pr(>F)"
"Sequencing.Depth                      ",4,422.200000000001,105.55,4.65661764705883,0.00806375034678689
"Evenness.distribution                 ",1,313.633333333333,313.633333333333,13.8367647058823,0.00135340316541244
"Sequencing.Depth:Evenness.distribution",4,141.533333333333,35.3833333333333,1.5610294117647,0.223254299760209
"Residuals                             ",20,453.333333333333,22.6666666666667,NA,NA
