"diff","lwr","upr","p adj"
"3-2",14,-13.7947428532126,41.7947428532126,0.423646069784575
"4-2",-4,-31.7947428532126,23.7947428532126,0.965552138087338
"5-2",16.6666666666667,-11.1280761865459,44.4614095198792,0.292443774148408
"4-3",-18,-45.7947428532126,9.79474285321258,0.239813196803152
"5-3",2.66666666666667,-25.1280761865459,30.4614095198793,0.989174966661345
"5-4",20.6666666666667,-7.12807618654591,48.4614095198792,0.15846995379825
