"diff","lwr","upr","p adj"
"3-2",-6,-13.9523283756021,1.95232837560213,0.150988641936071
"4-2",3.5527136788005e-15,-7.95232837560212,7.95232837560213,1
"5-2",-5.66666666666666,-13.6189950422688,2.28566170893546,0.181509259631868
"4-3",6,-1.95232837560212,13.9523283756021,0.150988641936071
"5-3",0.333333333333336,-7.61899504226879,8.28566170893546,0.999061456174337
"5-4",-5.66666666666666,-13.6189950422688,2.28566170893546,0.181509259631868
