"diff","lwr","upr","p adj"
"3-2",3.33333333333333,-2.51333476810085,9.18000143476751,0.329121279307153
"4-2",2.66666666666666,-3.18000143476752,8.51333476810084,0.500584746652749
"5-2",1.66666666666666,-4.18000143476752,7.51333476810084,0.798963522813028
"4-3",-0.666666666666668,-6.51333476810085,5.18000143476751,0.982179888572003
"5-3",-1.66666666666667,-7.51333476810085,4.18000143476751,0.798963522813027
"5-4",-1,-6.84666810143418,4.84666810143418,0.94458855775148
