"diff","lwr","upr","p adj"
"3-2",-0.333333333333334,-2.33035067267675,1.66368400601008,0.948141998793834
"4-2",-8.88178419700125e-16,-1.99701733934342,1.99701733934342,1
"5-2",-6.66133814775094e-16,-1.99701733934342,1.99701733934342,1
"4-3",0.333333333333333,-1.66368400601008,2.33035067267675,0.948141998793835
"5-3",0.333333333333334,-1.66368400601008,2.33035067267675,0.948141998793835
"5-4",2.22044604925031e-16,-1.99701733934342,1.99701733934342,1
