"diff","lwr","upr","p adj"
"3-2",5.99999999999999,-20.9729386340565,32.9729386340565,0.889482111376047
"4-2",5.66666666666666,-21.3062719673899,32.6396053007232,0.90449423583595
"5-2",2.66666666666666,-24.3062719673899,29.6396053007232,0.988189921586117
"4-3",-0.333333333333336,-27.3062719673899,26.6396053007232,0.999975743468087
"5-3",-3.33333333333334,-30.3062719673899,23.6396053007232,0.977576058298455
"5-4",-3,-29.9729386340565,23.9729386340565,0.983408072907647
